4240
239	132	6
190	250	9
18	226	4
60	8	7
4	211	9
244	26	5
78	234	4
192	166	4
264	115	10
255	31	9
123	13	3
201	196	4
27	22	7
238	85	10
194	167	9
180	210	4
60	98	10
33	169	10
274	22	5
186	179	4
264	44	10
157	121	9
63	179	4
241	178	10
180	191	4
222	179	4
123	99	10
138	131	10
83	92	9
262	92	9
158	148	10
23	13	6
39	13	6
256	142	3
270	104	4
244	186	10
140	62	10
7	240	10
173	120	10
245	13	6
205	34	5
241	118	10
203	92	9
238	269	10
249	105	4
138	178	10
245	14	10
242	44	10
241	189	10
87	147	7
131	233	4
268	13	6
21	69	7
138	227	10
48	52	9
128	233	4
153	134	7
200	179	4
68	196	4
96	70	10
159	118	10
264	127	10
69	142	3
237	114	7
235	97	7
145	179	4
159	233	4
96	247	10
242	21	10
106	189	10
23	167	9
107	90	10
40	104	4
150	250	9
203	274	10
48	3	4
264	7	10
161	54	4
264	199	10
158	209	10
267	76	10
183	134	5
111	2	10
75	250	2
170	166	4
23	121	9
238	169	10
48	179	4
101	8	7
118	130	10
60	233	4
33	85	10
107	207	10
225	19	8
255	105	4
143	55	9
44	226	4
2	13	6
21	22	5
131	105	4
7	226	8
137	142	6
172	136	7
201	147	7
245	73	10
4	191	4
44	134	7
241	68	10
200	132	6
131	89	7
45	93	4
93	52	0
35	226	4
247	248	7
172	109	9
124	170	10
159	227	10
207	275	4
21	142	6
176	93	4
175	132	6
208	40	10
264	258	10
128	179	4
27	108	4
159	209	10
96	68	10
197	110	10
123	6	3
197	175	10
96	95	10
27	142	6
25	2	10
197	273	10
32	256	7
110	113	4
39	226	4
173	35	10
163	132	6
138	136	7
135	55	9
130	93	4
25	68	10
178	92	9
0	136	7
205	169	10
117	36	7
96	226	4
63	191	4
180	179	4
151	233	4
244	171	10
138	126	10
173	93	4
96	272	10
98	263	8
169	204	4
23	21	10
74	136	7
143	6	6
68	136	7
60	161	10
115	228	4
232	52	9
118	229	4
159	135	10
27	55	9
181	52	9
159	111	10
180	3	4
138	53	10
148	166	4
140	241	10
241	247	10
96	98	10
264	72	10
241	249	10
238	130	10
90	55	9
112	134	7
98	157	10
96	137	10
194	55	9
159	35	10
95	134	5
264	274	10
111	268	10
161	166	4
85	186	10
159	87	10
91	179	4
120	92	9
106	191	4
41	92	9
209	14	10
270	260	10
68	204	4
205	68	10
177	188	4
203	196	4
85	46	5
159	262	10
197	128	10
235	230	4
202	183	10
242	226	4
123	28	10
118	52	9
118	151	10
237	54	4
245	149	10
150	93	4
57	167	9
65	142	6
48	271	9
27	191	4
149	136	7
60	189	10
238	36	5
147	80	10
157	113	4
238	51	10
235	78	10
174	109	9
262	109	9
194	54	4
207	142	6
118	114	7
267	137	10
254	256	7
83	142	6
177	104	4
172	142	6
88	8	7
244	172	10
254	253	8
33	95	10
78	92	9
222	114	7
91	132	6
159	83	10
264	225	10
154	233	4
82	6	3
209	239	10
173	259	10
268	198	7
201	132	6
173	43	10
45	226	4
56	132	3
145	275	8
138	115	10
268	179	4
158	93	4
112	105	8
175	226	4
12	253	4
181	11	7
266	83	10
200	210	4
16	132	6
48	191	4
5	8	7
173	192	10
32	199	10
237	92	9
106	260	10
254	165	9
35	275	4
60	135	10
18	13	6
32	6	6
10	6	6
242	135	10
158	36	5
169	179	4
38	22	7
27	104	4
106	231	10
266	6	6
158	52	9
47	134	5
242	120	10
243	22	7
7	92	9
98	166	4
123	39	10
231	230	4
267	233	4
138	274	10
242	192	10
101	104	4
85	191	4
14	104	4
270	53	10
106	131	10
35	191	4
186	196	4
264	120	10
118	190	10
192	230	4
208	175	10
161	31	9
170	121	9
199	233	4
123	51	10
242	27	10
138	134	7
120	263	4
178	160	7
33	58	5
271	211	2
205	133	10
107	132	6
238	237	10
102	55	9
153	132	6
33	148	10
98	87	10
260	132	6
84	92	9
231	13	6
205	111	10
223	263	4
87	92	9
27	232	10
172	121	9
71	142	3
200	75	9
157	69	7
110	191	4
242	36	5
68	92	9
176	196	4
51	179	4
27	127	10
177	121	9
96	37	10
173	27	10
44	164	9
50	132	6
223	92	9
232	191	4
173	268	10
242	259	10
266	165	9
242	225	10
38	191	4
269	275	4
99	183	10
60	92	9
120	196	4
26	144	10
159	255	10
10	100	4
60	275	8
173	76	10
18	233	4
50	233	4
138	258	10
95	196	4
131	275	4
159	104	4
72	252	9
176	104	4
254	114	7
2	179	4
99	68	10
133	132	6
243	13	6
242	35	10
60	260	10
98	132	6
60	178	10
62	92	9
158	6	6
264	6	6
101	259	10
112	231	10
81	211	9
159	199	10
24	233	4
160	132	3
84	104	4
159	123	5
112	228	8
47	104	4
86	191	4
239	104	4
96	249	10
159	13	6
150	210	4
4	134	7
194	99	10
58	6	3
268	233	4
242	157	10
141	233	4
138	6	6
57	152	4
192	165	9
181	191	4
21	136	7
242	216	8
51	136	7
245	6	6
78	210	4
239	6	6
128	108	4
91	199	10
237	100	4
27	178	10
10	263	8
174	92	9
111	176	10
176	271	9
244	80	10
5	191	4
159	59	10
97	120	10
120	166	4
117	166	4
96	83	10
187	52	9
76	179	4
202	98	10
0	134	7
192	22	7
35	52	9
241	95	10
170	55	9
260	275	4
182	13	3
257	52	9
123	171	10
85	78	10
241	225	10
22	13	3
65	13	6
203	152	8
270	126	10
9	6	6
78	52	9
81	132	6
90	92	9
156	52	9
143	121	9
214	52	9
57	142	6
187	93	4
241	226	4
218	263	4
112	136	7
205	92	9
120	233	4
117	233	4
124	143	10
85	52	9
111	5	10
123	172	10
269	92	9
67	97	7
143	226	4
192	105	4
157	109	9
86	92	9
7	109	9
37	132	6
205	209	10
0	104	4
244	128	10
138	51	10
264	47	10
96	256	7
106	261	7
156	142	6
63	22	7
32	104	4
254	199	10
203	179	4
151	271	9
37	6	6
124	49	10
251	252	0
96	47	10
23	54	4
131	104	4
156	89	7
159	7	10
40	191	4
163	13	6
153	34	5
87	226	4
58	65	10
241	120	10
51	22	5
140	13	6
261	132	3
159	268	10
124	113	4
238	157	10
63	142	6
96	36	5
89	142	3
111	35	10
60	199	10
205	183	10
159	157	10
133	268	10
17	10	10
96	118	10
159	231	10
88	226	4
245	39	10
158	149	10
154	142	6
148	185	4
78	132	6
32	226	4
44	31	9
202	233	4
137	198	7
238	226	4
60	127	10
58	62	10
261	142	3
81	104	4
90	166	4
270	191	4
207	132	6
273	113	4
84	52	9
68	134	5
218	115	10
244	48	10
138	249	10
269	211	9
158	104	4
96	6	6
248	132	3
87	196	4
17	6	6
138	102	10
39	191	4
262	256	7
60	76	10
143	93	4
242	227	10
158	268	10
65	226	4
34	6	3
157	0	10
38	142	6
241	85	10
115	152	4
223	95	10
240	55	9
158	183	10
70	52	9
159	131	10
51	92	9
172	13	6
240	8	7
168	142	6
1	252	9
145	142	6
106	105	8
85	151	10
99	169	10
238	161	10
21	132	6
27	261	7
72	29	4
259	229	4
201	93	4
241	23	10
217	233	4
91	233	4
151	75	9
60	255	10
155	142	3
10	92	9
238	231	10
245	142	6
137	100	4
209	48	10
223	111	10
84	263	4
205	104	4
78	271	9
80	226	4
110	121	9
73	226	4
172	31	9
47	275	4
269	136	7
78	179	4
159	148	10
159	98	10
123	150	10
274	121	9
112	133	10
199	52	9
107	231	10
138	265	7
208	176	10
173	199	10
242	37	10
33	136	7
209	68	10
26	6	3
51	211	9
231	251	4
44	184	9
225	119	8
133	113	4
110	8	7
235	132	6
106	228	8
198	132	3
44	132	6
0	196	8
247	105	4
85	45	10
197	38	10
163	31	9
163	22	5
173	72	10
153	226	4
209	86	10
269	22	7
245	186	10
168	134	5
10	62	10
129	108	4
215	185	4
70	275	4
123	80	10
138	118	10
220	204	4
274	196	4
96	192	10
178	52	9
95	89	7
128	226	4
273	188	4
235	164	9
202	34	5
157	92	9
5	36	5
66	191	4
111	51	10
51	210	4
225	132	6
197	74	10
24	8	7
107	233	4
190	132	6
176	132	6
50	75	9
245	54	4
158	120	10
177	55	9
85	28	10
197	54	4
66	104	4
68	167	9
54	166	1
50	136	7
26	21	10
267	92	9
238	102	10
202	209	10
81	182	7
197	150	10
242	268	10
158	227	10
192	185	4
50	191	4
126	179	4
5	226	4
76	196	4
60	179	4
101	10	10
196	52	0
5	132	6
242	231	10
118	164	9
183	198	7
122	226	4
68	233	4
96	104	4
83	253	4
130	132	6
154	184	9
187	210	4
124	186	10
270	37	10
218	179	4
192	36	7
245	170	10
56	6	3
5	83	10
137	105	4
156	13	6
97	95	10
91	8	7
24	191	4
194	6	6
91	142	6
77	185	4
244	2	10
241	130	10
173	231	10
95	22	7
202	148	10
208	125	10
217	179	4
259	252	9
197	170	10
25	239	10
2	226	4
63	226	4
88	233	4
158	225	10
212	233	4
268	132	6
243	191	4
223	136	7
242	68	10
67	132	6
45	104	4
33	92	9
98	31	9
244	227	10
23	132	6
241	265	5
158	35	10
206	13	3
133	120	10
40	3	4
244	81	10
17	115	10
182	142	3
177	226	4
38	179	4
0	113	4
97	274	10
245	74	10
249	109	9
242	85	10
212	13	6
157	191	4
169	196	4
222	230	4
143	233	4
62	56	5
244	108	4
57	228	4
106	37	10
95	132	6
91	261	7
123	142	3
24	179	4
128	55	9
241	258	10
264	221	10
264	233	4
124	141	10
44	213	5
83	263	4
138	137	10
240	100	8
202	84	10
176	92	9
89	6	3
37	109	9
10	241	10
244	45	10
4	52	9
208	169	10
197	186	10
203	137	10
208	274	10
244	78	10
135	52	9
193	52	0
268	109	9
59	6	6
158	274	10
33	134	7
120	191	4
244	113	4
242	237	10
117	191	4
241	90	10
240	36	5
240	54	4
208	5	10
102	167	9
245	273	10
244	40	10
161	29	4
111	183	10
163	108	4
197	130	10
77	29	4
224	80	10
183	226	4
123	14	10
154	191	4
244	201	10
257	134	7
124	171	10
85	86	10
268	216	4
88	121	9
33	105	8
268	69	7
235	234	8
181	142	6
128	121	9
264	87	10
177	54	4
38	233	4
218	52	9
224	86	10
59	166	4
159	269	10
270	131	10
50	250	9
81	191	4
159	134	7
85	80	10
33	191	4
18	69	7
202	157	10
124	172	10
60	10	10
91	181	10
60	72	10
33	183	10
106	126	10
73	233	4
48	119	4
87	52	9
70	13	6
239	36	5
80	233	4
123	132	3
269	271	9
95	142	6
239	226	4
39	52	9
159	10	10
269	132	6
70	114	7
124	13	6
244	150	10
268	191	4
153	114	7
176	250	9
190	75	9
186	132	6
218	134	7
124	81	10
50	134	7
150	142	6
244	187	10
120	179	4
117	179	4
112	262	10
124	273	10
70	92	9
169	263	4
135	105	4
265	6	3
152	52	0
145	157	10
96	42	10
96	221	10
249	132	6
183	22	7
7	55	9
157	204	4
159	51	10
116	142	3
88	179	4
60	52	9
218	6	6
173	255	10
254	252	9
241	115	10
238	209	10
96	132	6
273	109	9
91	226	4
209	40	10
124	269	10
242	70	10
138	83	10
36	13	3
83	166	4
207	6	6
148	54	4
4	213	5
237	204	4
0	188	4
235	134	7
99	104	4
180	226	4
99	191	4
72	31	9
95	213	5
159	237	10
255	92	9
242	131	10
250	75	2
138	169	10
2	250	9
242	126	10
26	192	10
241	209	10
44	179	4
186	134	7
124	14	10
223	134	7
188	109	0
238	115	10
262	108	4
68	191	4
158	51	10
44	36	7
96	207	10
153	36	5
173	13	6
7	256	7
130	104	4
76	92	9
14	250	9
209	125	10
81	210	4
209	204	4
27	121	9
133	92	9
4	233	4
262	121	9
245	80	10
84	204	4
197	81	10
173	85	10
74	191	4
86	233	4
124	114	7
113	188	1
172	193	4
159	42	10
27	226	4
138	269	10
25	84	10
231	160	7
27	167	9
60	44	10
249	92	9
115	13	6
173	92	9
245	86	10
158	188	4
140	36	5
238	68	10
202	8	7
123	273	10
179	104	1
244	200	10
138	268	10
110	13	6
169	224	5
129	226	4
124	110	10
192	184	9
239	191	4
74	22	5
160	142	3
17	226	4
203	206	7
133	84	10
186	213	5
112	207	10
73	179	4
241	59	10
135	100	4
159	43	10
91	92	9
254	179	4
37	275	4
135	167	9
24	237	10
86	132	6
7	166	4
244	240	10
99	206	7
4	92	9
124	180	10
26	163	10
187	136	7
148	132	6
264	191	4
161	55	9
107	13	6
249	142	6
95	104	4
197	114	7
118	226	8
133	183	10
173	132	6
138	104	4
194	172	10
197	171	10
158	95	10
27	54	4
249	113	4
173	137	10
118	86	10
117	172	10
197	176	10
35	114	7
242	104	4
130	233	4
170	191	4
159	52	9
122	36	7
202	68	10
27	163	10
158	92	9
110	104	4
118	49	10
55	167	2
238	220	10
128	109	9
76	54	4
41	52	9
192	179	4
215	230	4
264	249	10
242	275	8
241	72	10
87	179	4
172	22	7
131	251	4
223	120	10
157	104	4
242	127	10
238	133	10
110	109	9
35	34	5
101	191	4
14	191	4
21	179	4
118	92	9
33	52	9
201	119	4
49	13	6
101	13	6
274	204	4
177	13	6
143	104	4
21	105	4
2	94	7
124	50	10
138	9	10
91	191	4
124	38	10
167	55	2
186	191	4
117	142	6
140	63	10
98	29	4
259	191	4
194	114	7
159	221	10
129	113	4
25	201	10
242	262	10
173	179	4
95	261	7
159	132	6
96	76	10
138	47	10
99	157	10
149	226	4
264	76	10
68	179	4
151	226	4
17	191	4
223	225	10
77	229	4
62	104	4
157	142	6
247	164	9
158	208	7
203	134	7
269	233	4
58	13	3
141	92	9
159	207	10
0	100	8
48	196	4
244	39	10
138	149	10
159	136	7
173	261	7
238	178	10
66	233	4
91	242	10
60	226	4
264	130	10
275	52	0
208	267	10
62	142	6
222	184	9
224	48	10
159	183	10
157	89	7
96	127	10
60	90	10
187	104	4
197	99	10
130	136	7
151	132	6
208	120	10
51	196	4
111	204	4
181	13	6
262	226	8
209	121	9
242	247	10
192	191	4
199	92	9
208	183	10
154	155	7
244	121	9
37	55	9
242	243	10
192	164	9
240	108	4
237	167	9
202	92	9
148	248	7
118	55	9
126	142	6
197	50	10
87	204	4
128	113	4
232	179	4
241	92	9
238	92	9
205	132	6
138	35	10
267	196	4
141	104	4
239	68	10
268	136	7
203	191	4
270	52	9
124	201	10
223	157	10
194	109	9
212	104	4
140	83	10
264	179	4
173	6	6
177	261	7
133	166	4
270	262	10
158	130	10
242	169	10
158	98	10
270	207	10
98	165	9
25	125	10
212	198	7
158	13	6
57	108	4
138	183	10
197	143	10
209	186	10
269	104	4
208	132	3
158	135	10
159	27	10
239	204	8
208	186	10
163	26	7
222	164	9
47	253	4
62	233	4
267	6	6
197	180	10
122	191	4
244	149	10
39	271	9
244	141	10
27	13	6
140	132	6
126	105	4
173	23	10
112	131	10
128	6	6
65	104	4
145	136	7
242	207	10
23	166	4
60	132	6
57	132	6
110	55	9
159	47	10
5	181	10
124	99	10
187	182	7
244	55	9
37	121	9
99	265	7
17	36	5
141	191	4
274	104	4
145	274	10
40	93	4
186	211	9
49	179	4
7	143	10
74	179	4
99	36	5
268	121	9
175	142	6
51	275	4
39	69	7
138	92	9
242	233	4
107	226	4
33	226	4
111	14	10
4	104	4
77	165	9
183	261	7
241	199	10
194	73	10
21	210	4
178	248	7
148	167	9
9	52	9
158	8	7
159	220	10
138	120	10
17	199	10
106	207	10
274	142	6
241	127	10
257	142	6
2	92	9
159	192	10
96	149	10
96	131	10
203	56	5
126	52	9
226	52	0
107	259	10
101	233	4
14	233	4
106	89	7
274	132	6
107	92	9
112	226	4
202	274	10
218	206	7
159	259	10
44	191	4
243	179	4
173	69	7
33	233	4
209	6	6
98	114	7
0	226	4
173	8	7
59	62	10
99	84	10
85	141	10
0	115	10
273	226	4
49	146	4
264	95	10
186	69	7
217	191	4
99	268	10
65	179	4
197	142	6
60	42	10
145	204	8
242	59	10
150	191	4
245	175	10
59	55	9
164	165	2
138	225	10
274	188	8
259	104	4
141	52	9
0	44	10
38	69	7
267	149	10
175	211	9
60	27	10
244	99	10
159	70	10
0	6	6
197	36	5
245	143	10
158	169	10
76	204	4
7	113	4
241	255	10
97	157	10
59	226	8
27	105	4
143	191	4
243	233	4
245	108	4
245	167	9
108	113	1
133	85	10
238	275	8
63	13	6
96	199	10
197	86	10
84	132	6
74	188	4
39	75	9
99	233	4
209	109	9
169	216	4
21	167	9
1	229	4
50	271	9
91	188	4
203	52	9
81	75	9
133	169	10
106	249	10
39	261	7
25	85	10
264	42	10
145	126	10
35	188	8
136	6	3
245	141	10
118	180	10
45	52	9
172	132	6
203	98	10
63	132	6
242	265	5
123	143	10
37	54	4
158	137	10
268	275	4
194	25	10
203	136	7
138	191	4
80	250	9
172	191	4
95	13	6
200	136	7
45	210	4
197	141	10
116	172	10
159	275	8
242	52	9
124	40	10
267	98	10
158	269	10
264	190	10
177	179	4
238	233	4
51	52	9
41	142	6
114	132	3
86	271	9
237	55	9
169	275	4
201	211	9
136	132	3
141	69	7
235	165	9
259	230	4
0	109	9
124	240	10
124	130	10
96	87	10
173	90	10
237	6	6
101	225	10
124	93	8
181	248	7
49	210	4
77	13	6
209	95	10
264	90	10
195	226	4
179	191	1
254	251	4
95	226	4
223	179	4
238	225	10
10	52	9
27	179	4
70	105	4
213	142	3
85	132	6
159	142	6
4	132	6
67	251	4
197	172	10
209	87	10
2	134	7
111	186	10
197	167	9
25	240	10
95	216	4
241	102	10
176	191	4
259	105	4
99	6	6
173	191	4
149	121	9
107	189	10
60	23	10
112	37	10
172	104	4
120	167	9
117	167	9
65	6	6
159	102	10
208	14	10
240	196	4
174	13	6
257	6	6
101	192	10
133	52	9
209	176	10
130	191	4
150	69	7
239	8	7
218	191	4
138	59	10
224	187	10
133	108	4
244	175	10
39	179	4
137	13	6
225	204	4
215	229	4
2	142	6
85	204	4
143	206	5
124	51	10
138	42	10
60	231	10
225	251	4
270	114	7
99	56	5
208	48	10
73	22	5
212	52	9
186	226	4
106	36	5
131	179	4
49	211	9
76	188	8
223	233	4
173	161	10
241	191	4
112	36	5
264	272	10
264	77	10
145	134	7
161	132	6
32	228	8
163	29	4
123	81	10
138	260	10
67	30	8
111	120	10
57	13	6
220	114	7
149	167	9
107	8	7
61	13	3
44	229	4
247	229	4
80	261	7
61	142	3
47	179	4
97	87	10
22	142	3
223	137	10
173	149	10
60	258	10
33	35	10
111	239	10
197	227	10
158	233	4
215	164	9
24	226	4
159	258	10
156	92	9
102	166	4
173	169	10
264	52	9
74	109	9
140	114	7
170	113	4
96	9	10
124	167	9
208	268	10
242	134	7
60	134	7
72	184	9
238	199	10
135	204	4
159	21	10
17	233	4
175	210	4
0	10	10
170	179	4
21	206	7
270	133	10
205	76	10
239	123	5
170	22	5
264	92	9
84	196	4
81	93	4
123	40	10
173	115	10
96	72	10
173	87	10
262	52	9
107	199	10
1	13	6
97	132	3
231	105	4
96	220	10
33	274	10
260	191	4
259	100	4
151	3	4
101	160	7
166	54	1
176	75	9
242	47	10
7	128	10
21	13	6
187	211	9
183	182	7
270	189	10
267	134	7
209	113	4
111	6	6
173	249	10
173	111	10
159	37	10
138	148	10
9	108	4
239	85	10
273	121	9
154	104	4
60	183	10
129	191	4
17	8	7
201	75	9
242	132	6
49	69	7
138	135	10
245	187	10
192	55	9
17	179	4
101	93	4
159	53	10
96	190	10
264	262	10
107	56	5
149	188	4
85	196	4
78	104	4
45	211	9
259	165	9
19	75	0
170	233	4
174	121	9
2	136	7
220	52	9
4	142	6
107	142	6
145	260	10
48	93	4
60	115	10
33	196	4
60	209	10
202	225	10
46	132	3
124	238	10
124	74	10
138	243	10
88	108	4
12	198	7
244	109	9
244	4	10
203	132	6
124	176	10
25	40	10
198	142	3
255	109	9
112	43	10
85	263	4
228	52	0
242	258	10
197	14	10
65	191	4
95	92	9
27	109	9
45	136	7
254	56	5
172	216	8
200	104	4
145	36	5
177	89	7
255	113	4
68	216	4
138	90	10
242	220	10
49	226	4
199	142	6
262	6	6
33	137	10
118	186	10
202	104	4
95	52	9
264	247	10
225	167	9
143	108	4
245	38	10
111	40	10
123	151	10
241	44	10
118	28	10
238	98	10
181	226	4
264	220	10
242	249	10
170	188	4
223	87	10
2	196	4
266	181	10
123	187	10
239	233	4
134	132	3
45	92	9
70	142	6
59	92	9
186	142	6
202	120	10
264	118	10
197	51	10
200	52	9
231	229	4
161	142	6
107	131	10
7	167	9
158	261	7
173	118	10
17	52	9
260	210	4
266	63	10
99	93	4
145	92	9
111	196	8
86	250	9
264	275	8
242	92	9
60	272	10
266	232	10
0	233	4
242	274	10
60	190	10
96	179	4
38	93	4
136	142	3
145	132	6
267	226	4
136	13	3
274	113	4
159	120	10
50	104	4
240	109	9
192	54	4
242	9	10
76	226	4
86	93	4
74	93	4
60	136	7
145	269	10
215	184	9
138	220	10
177	109	9
266	199	10
17	261	7
238	262	10
245	40	10
267	275	8
241	221	10
57	113	4
35	6	6
60	126	10
267	204	8
62	263	4
145	243	10
187	191	4
21	55	9
51	226	4
60	192	10
208	201	10
255	188	8
197	269	10
123	176	10
68	226	4
139	256	7
33	206	7
266	164	9
245	240	10
270	105	8
241	84	10
241	36	5
14	19	4
222	229	4
62	13	6
207	13	6
215	165	9
208	35	10
14	93	4
48	211	9
149	113	4
274	226	4
173	47	10
194	179	4
98	113	4
254	142	6
159	130	10
111	125	10
264	23	10
0	195	10
173	36	5
173	77	10
169	92	9
76	191	4
133	157	10
102	142	6
2	213	5
120	275	4
62	191	4
159	92	9
244	136	7
51	271	9
159	225	10
264	83	10
197	48	10
180	104	4
83	105	4
159	44	10
264	265	7
187	75	9
86	52	9
25	76	10
95	22	5
8	6	3
238	84	10
170	8	7
91	36	5
38	132	6
128	104	4
180	250	9
141	213	5
60	111	10
242	118	10
91	104	4
157	263	4
238	268	10
23	142	6
195	191	4
74	108	4
32	56	5
56	13	3
60	133	10
264	243	10
26	142	3
197	93	8
154	185	4
190	93	4
35	233	4
202	134	7
247	29	4
159	272	10
192	251	4
74	134	5
141	226	4
98	68	10
268	226	4
175	179	4
186	75	9
138	263	4
274	92	9
147	180	10
27	22	5
262	275	4
44	275	4
184	252	2
240	233	4
172	113	4
235	251	4
95	204	4
244	166	4
239	52	9
266	241	10
241	53	10
85	233	4
268	108	4
138	44	10
159	169	10
133	121	9
243	22	5
205	135	10
118	275	4
17	209	10
264	68	10
106	233	4
97	84	10
104	179	1
255	13	6
131	13	6
238	271	9
244	51	10
84	179	4
33	268	10
9	113	4
123	170	10
218	152	8
60	51	10
173	95	10
159	126	10
197	240	10
183	191	4
60	59	10
209	196	8
264	207	10
60	191	4
51	104	4
60	104	4
51	191	4
235	185	4
47	132	6
194	166	4
124	190	10
21	226	4
116	13	3
267	97	5
123	45	10
138	23	10
85	269	10
88	54	4
259	251	4
51	75	9
256	6	3
143	113	4
247	132	6
85	49	10
68	55	9
238	47	10
33	179	4
63	113	4
242	111	10
118	171	10
5	206	7
131	252	9
18	191	4
91	206	7
3	75	0
238	135	10
264	192	10
44	142	6
157	132	6
242	102	10
195	185	4
60	221	10
98	275	4
35	109	9
268	92	9
60	68	10
112	189	10
101	36	5
